rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
52	C36H54N4O5	[M - H]-	C36H54N4O5	0.9999999999999999	43.27289681328239	43.27289681328239	0.0	10	0.8319764393352708	-2.0067089356106003	2.146964945468378	-2.7240336706495714		621.40045	354.203	316_2211_316
53	C6H17N4O3P	[M - H]-	C6H17N4O3P	0.9999999999999999	42.80024485954776	42.80024485954776	0.0	10	0.7909399681453254	-0.7368340715511017	1.8443933338292506	1.8782083121146795		223.09697	147.661	88_2211_88
54	C14H24O5	[M + CH2O2 - H]-	C15H26O7	0.9999999999999999	42.27002535565263	38.82186522820946	3.4481601274431686	5	0.7445221219219201	-3.120975481957969	3.120975481957969	-0.9408479476791051		317.16028	109.647	73_2211_73
54	C15H28O8	[M - H2O - H]-	C15H26O7	0.9999999999999999	42.27002535565263	38.82186522820946	3.4481601274431686	6	0.7445221219219201	-3.120975481957969	3.120975481957969	-56787.8902710733		317.16028	109.647	73_2211_73
54	C15H30O9	[M - H4O2 - H]-	C15H26O7	0.9999999999999999	42.27002535565263	38.82186522820946	3.4481601274431686	6	0.7445221219219201	-3.120975481957969	3.120975481957969	-113574.83969419873		317.16028	109.647	73_2211_73
54	C15H26O7	[M - H]-	C15H26O7	0.9999999999999999	42.27002535565263	38.82186522820946	3.4481601274431686	5	0.7445221219219201	-3.120975481957969	3.120975481957969	-0.9408479476791051		317.16028	109.647	73_2211_73
55	C27H56N6O8	[M - H4O2 - H]-	C27H52N6O6	0.9999999999999999	42.09338183360516	39.07377975927561	3.0196020743295504	12	0.635299797899476	2.18188160173508	2.18188160173508	-64852.69939066133		555.39014	381.803	371_2211_371
55	C27H54N6O7	[M - H2O - H]-	C27H52N6O6	0.9999999999999999	42.09338183360516	39.07377975927561	3.0196020743295504	12	0.635299797899476	2.18188160173508	2.18188160173508	-32424.027195640807		555.39014	381.803	371_2211_371
55	C27H52N6O6	[M - H]-	C27H52N6O6	0.9999999999999999	42.09338183360516	39.07377975927561	3.0196020743295504	11	0.635299797899476	2.18188160173508	2.18188160173508	4.644999379710913		555.39014	381.803	371_2211_371
56	C28H50O7	[M - H2O - H]-	C28H48O6	0.9999999999999999	41.980733044334414	38.547518962272335	3.4332140820620767	10	0.8081177520868508	-0.2589964783916651	0.6016425424931048	-37574.46925496439		479.33752	331.473	265_2211_265
56	C28H52O8	[M - H4O2 - H]-	C28H48O6	0.9999999999999999	41.980733044334414	38.547518962272335	3.4332140820620767	10	0.8081177520868508	-0.2589964783916651	0.6016425424931048	-75148.33686738627		479.33752	331.473	265_2211_265
57	C11H18O4	[M + CH2O2 - H]-	C12H20O6	0.9999999999999999	41.93944414193808	38.46329468546904	3.476149456469044	5	0.5450565869514237	-1.742677986021104	1.742677986021104	-1.1720695049055427		259.11841	96.99	56_2211_56
57	C12H20O6	[M - H]-	C12H20O6	0.9999999999999999	41.93944414193808	38.46329468546904	3.476149456469044	5	0.5450565869514237	-1.742677986021104	1.742677986021104	-1.1720695049055427		259.11841	96.99	56_2211_56
57	C12H22O7	[M - H2O - H]-	C12H20O6	0.9999999999999999	41.93944414193808	38.46329468546904	3.476149456469044	6	0.5450565869514237	-1.742677986021104	1.742677986021104	-69508.254985364		259.11841	96.99	56_2211_56
57	C12H24O8	[M - H4O2 - H]-	C12H20O6	0.9999999999999999	41.93944414193808	38.46329468546904	3.476149456469044	6	0.5450565869514237	-1.742677986021104	1.742677986021104	-139015.33790122307		259.11841	96.99	56_2211_56
58	C34H64O6	[M - H]-	C34H64O6	0.9999999999999999	41.70535689521192	35.33395338481783	6.3714035103940905	5	0.725854239522723	-0.5054885942638072	1.3667197446436277	-0.21620957320725454		567.46289	412.177	440_2211_440
59	C27H52O6	[M - H]-	C27H52O6	0.9999999999999999	41.67750254227213	38.25751879733478	3.419983744937351	7	0.7726690541868761	-0.09064518193547295	0.6070860066082899	-2.2719820320712723		471.36804	367.365	337_2211_337
60	C18H26N4O2	[M - H]-	C18H26N4O2	0.9999999999999999	41.6148417932966	37.33106033575453	4.2837814575420685	19	0.7450408076793053	-0.07849292137450851	1.6131949545649067	-3.789881922503557		329.19705	196.51	123_2211_123
61	C7H12N3O2	[M - H]-	C7H12N3O2	0.9999999999999999	41.55358247015845	39.21475229536086	2.338830174797595	7	0.9744680339831715	-1.0584547228621757	1.4612056296888958	1.4612056296888958		169.08592	161.103	99_2211_99
