rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
119	C13H24O6	[M - H]-	C13H24O6	0.9999999999999999	30.164912934888342	24.413048259431825	5.751864675456519	3	0.5948724346583136	-3.9310710962311917	3.9310710962311917	-0.0659255876429826		275.14999	118.278	64_2211_64
120	C27H46O4	[M - H]-	C27H46O4	0.9999999999999999	30.107388506428176	21.74705938068752	8.360329125740655	6	0.6274871407536002	-1.22909637637393	1.22909637637393	-0.9792037303598645		433.33191	379.701	477_2211_477
121	C30H48O4	[M - H]-	C30H48O4	0.9999999999999999	30.052053401252348	23.604130394290404	6.447923006961943	4	0.5686804020888371	1.0811985754397029	1.2274704970303274	-1.2123850047130995		471.34741	243.853	222_2211_222
122	C16H32O3	[M - H]-	C16H32O3	0.9999999999999999	29.796655721514366	21.805578735458994	7.991076986055372	4	0.9554453968789942	-2.37634432142615	2.37634432142615	-0.8768158115518488		271.22763	334.534	385_2211_385
123	C17H34O2	[M + CH2O2 - H]-	C18H36O4	0.9999999999999999	29.78395941878488	24.08669450185788	5.6972649169270015	5	0.780486419887207	-1.130356397817203	2.116422747110827	-1.045246238164674		315.25375	245.0	228_2211_228
124	C26H51NO5	[M - H]-	C26H51NO5	0.9999999999999999	29.65715495854768	21.311329612846386	8.345825345701293	3	0.9031302403742146	-0.7479898371015589	0.7479898371015589	-0.7388153144837314		456.36911	449.276	575_2211_575
125	C28H46N4O6	[M + Cl]-	C28H46N4O6	0.9999999999999999	29.651416185442955	29.651416185442955	0.0	7	0.8316552178941655	-0.01532201476085274	1.6682741602024236	-4.466298133093165		569.30859	209.149	168_2211_168
126	C19H26N4O2	[M - H]-	C19H26N4O2	0.9999999999999999	29.572679334695582	26.63010163900739	2.9425776956881924	8	0.43409298907345617	-0.6477869518385135	1.2618352324738087	-4.729907883138532		341.19669	233.287	199_2211_199
127	C20H36O3	[M - H]-	C20H36O3	0.9999999999999999	29.487961127093108	25.69112531926969	3.796835807823418	5	0.8109702982704099	-1.2929931425268264	1.2929931425268264	-55715.999216848315		323.25903	361.728	436_2211_436
128	C6H17N4O3P	[M - H]-	C6H17N4O3P	0.9999999999999999	29.470656906473934	29.470656906473934	0.0	9	0.7350558045021466	-0.8262049936364798	1.624056732781527	1.946603500927592		223.09698	147.532	89_2211_89
129	C5H2O4S2	[M - H]-	C5H2O4S2	0.9999999999999999	29.374993107982267	29.374993107982267	0.0	7	0.6639578372163601	-5.40109458409486	5.40109458409486	0.24541645034770768		188.93222	513.474	641_2211_641
130	C30H46O8	[M - H]-	C30H46O8	0.9999999999999999	29.011154331941537	25.517627899377572	3.4935264325639652	3	0.9014198142971498	-0.30632477922444074	0.30632477922444074	-0.30632477922444074		533.31183	133.999	77_2211_77
131	C40H58O9	[M - H]-	C40H58O9	0.9999999999999999	28.707986866203726	28.707986866203726	0.0	7	0.8495877658390657	-1.148473464770111	1.148473464770111	-1.148473464770111		681.40002	236.279	206_2211_206
132	C30H50O5	[M - H]-	C30H50O5	0.9999999999999999	28.694393793892015	25.377338553300135	3.317055240591879	4	0.5748862269076875	-0.3870709924762771	1.4496566839503844	-0.6803112070968602		489.35822	410.563	527_2211_527
133	C22H44O3	[M - H]-	C22H44O3	0.9999999999999999	28.564660709714012	22.26088485392294	6.303775855791074	5	0.8850173079647168	-0.9207592912988548	0.9207592912988548	-0.9207592912988548		355.32144	428.916	548_2211_548
134	C30H42O7	[M - H]-	C30H42O7	0.9999999999999999	28.51959066374316	25.087778842262246	3.4318118214809115	4	0.7992261459387672	-2.2171624356348896	2.2171624356348896	-0.9719967003748209		513.28528	236.279	209_2211_209
135	C36H68O10	[M - H]-	C36H68O10	0.9999999999999999	28.516673381822123	28.516673381822123	0.0	7	0.8552657747123518	-1.7452424018007158	1.7452424018007158	0.13364389850188466		659.47406	166.224	115_2211_115
136	C31H46O7	[M - H]-	C31H46O7	0.9999999999999999	28.466015225675996	24.829593028278396	3.6364221973975988	3	0.9147595275317149	0.6903047327577345	0.9078372952839466	-0.8066424590553636		529.31665	223.084	184_2211_184
137	C31H48O7	[M - H]-	C31H48O7	0.9999999999999999	28.405298532822123	21.78250868202687	6.622789850795255	5	0.9788082941113455	-0.40402326683136786	0.9656264514369692	-0.9656264514369692		531.33221	199.852	153_2211_153
138	C23H38N4O5	[M - H]-	C23H38N4O5	0.9999999999999999	28.273578458043918	24.955603259651223	3.3179751983926957	7	0.706517009834803	1.0552278745012627	1.528899530317899	-3.1175768188533874		449.27554	155.548	102_2211_102
139	C38H58N4O6	[M - H]-	C38H58N4O6	0.9999999999999999	28.245446456849606	21.566136965907912	6.679309490941695	10	0.7799111642156985	-2.070098644140748	2.070098644140748	-54134.48924121855		665.42694	384.005	487_2211_487
140	C31H46O6	[M - H]-	C31H46O6	0.9999999999999999	28.024608871484027	24.28322118520301	3.7413876862810174	6	0.9811908048230052	-1.050271666320137	1.050271666320137	-0.8696910758403792		513.32172	294.757	321_2211_321
141	C19H34O5	[M - H]-	C19H34O5	0.9999999999999999	27.921347669217486	24.45732070386074	3.464026965356744	5	0.985167568937851	-4.9277989643981615	4.9277989643981615	-1.1034821807178976		341.23297	298.507	322_2211_322
142	C41H52N4O3	[M - H]-	C41H52N4O3	0.9999999999999999	27.59880018445603	27.59880018445603	0.0	17	0.8888904708691948	-0.25534118664611166	1.3448749276161427	-2.7303443058371117		647.39490	285.291	300_2211_300
143	C31H62O2	[M + CH2O2 - H]-	C32H64O4	0.9999999999999999	27.4936525132878	23.804164440207778	3.6894880730800224	3	0.9576896795127335	-2.3164087527352817	2.3164087527352817	-0.554643822238154		511.47290	374.371	464_2211_464
144	C9H16N3O2	[M - H]-	C9H16N3O2	0.9999999999999999	27.466197706625046	24.815568460286087	2.6506292463389567	8	0.7725156224489114	-0.985467338997303	1.4006730289788285	2.779526858106922		197.11752	138.368	80_2211_80
145	C48H96O6	[M - H]-	C48H96O6	0.9999999999999999	27.31925111368618	17.933988889663215	9.385262224022966	4	0.9952519946355591	-0.5399221088871503	0.5399221088871503	-23460.78994627236		767.71283	450.295	578_2211_578
146	C58H96O6	[M - H]-	C58H96O6	0.9999999999999999	27.21019348850645	18.21888726116248	8.991306227343971	4	0.8394515012843147	-0.9290593015579856	0.9290593015579856	-40577.90130081208		887.71301	432.852	560_2211_560
147	C31H51NO6	[M - H]-	C31H51NO6	0.9999999999999999	27.200562713775184	24.057288561925013	3.1432741518501697	4	0.9460659785633484	0.8588651586270849	0.8588651586270849	-0.5394670524345021		532.36407	383.386	484_2211_484
148	C31H50O5	[M - H]-	C31H50O5	0.9999999999999999	27.12693635720731	18.43548710093475	8.691449256272557	2	1.0	-0.6945348648495806	0.6945348648495806	-1.0292471921385526		501.35803	326.645	372_2211_372
149	C27H42O5	[M - H]-	C27H42O5	0.9999999999999999	27.103316370179137	23.837825241801834	3.265491128377302	7	0.6027971152218462	3.182537663056428	3.317181591106368	-1.4819513917736868		445.29529	255.057	251_2211_251
150	C30H44O6	[M - H]-	C30H44O6	0.9999999999999999	27.059427195124865	24.047120493076246	3.01230670204862	3	0.9013511643949136	2.1519199165288034	2.1519199165288034	-3.472074067299664		499.30478	239.352	213_2211_213
151	C30H46O5	[M - H]-	C30H46O5	0.9999999999999999	26.971440832657454	20.569287801804855	6.402153030852601	6	0.580461627179644	-0.16870983376066545	2.5010119274729017	-1.3372413893089097		485.32660	199.852	152_2211_152
152	C30H52N6O4	[M - H]-	C30H52N6O4	0.9999999999999999	26.903338845222834	24.857776703276635	2.0455621419461996	10	0.7678602959954707	1.100334569845789	1.6667353874175772	-32191.886263722077		559.40015	430.113	557_2211_557
153	C8H18N3O2	[M - H]-	C8H18N3O2	0.9999999999999999	26.87296898706281	24.639180197143986	2.2337887899188242	6	0.8787170488009107	1.1149893239550661	1.815414943117471	-96242.93053637011		187.13297	180.63	131_2211_131
154	C11H18O5	[M - H]-	C11H18O5	0.9999999999999999	26.722079217936056	23.849736606632195	2.87234261130386	4	0.45560570263726136	-4.577836935608783	4.577836935608783	-1.9671565518562393		229.10770	95.887	42_2211_42
155	C41H50N4O5	[M - H]-	C41H50N4O5	0.9999999999999999	26.556431957510675	26.556431957510675	0.0	9	0.8618029831659095	-0.008221872836242261	1.7395653128682134	-26590.86252933549		677.36957	227.835	192_2211_192
156	C13H18O5	[M - H]-	C13H18O5	0.9999999999999999	26.490708709185856	23.152881951445718	3.337826757740138	3	0.5695010199768611	-2.3729874391242474	2.3729874391242474	-1.2380557328934987		253.10783	120.502	67_2211_67
157	C30H48O6	[M - H]-	C30H48O6	0.9999999999999999	26.44655229752215	22.989611667586235	3.456940629935915	3	0.9795733352631595	1.0898322120703978	1.0898322120703978	-0.754846662438681		503.33743	241.718	219_2211_219
158	C18H34O3	[M - H]-	C18H34O3	0.9999999999999999	26.24216877301048	22.53729045699153	3.7048783160189496	6	0.7316557875878277	-1.2241374014082855	1.2241374014082855	-1.0897333806407397		297.24319	275.857	282_2211_282
159	C32H50O8	[M - H]-	C32H50O8	0.9999999999999999	26.204509922153903	23.00782155093733	3.1966883712165757	4	0.9624554455267499	2.170372386038118	2.170372386038118	-0.8152509038183473		561.34283	246.231	230_2211_230
160	C6H14N3O2	[M - H]-	C6H14N3O2	0.9999999999999999	26.178553542615195	23.879643252137186	2.298910290478007	6	0.4856589235365571	0.17532502326512223	1.4859178418741683	1.6830860306904087		159.10159	85.603	38_2211_38
161	C43H85NO8	[M - H]-	C43H85NO8	0.9999999999999999	26.021294781093317	18.972519558155653	7.048775222937664	5	0.4075910216393655	1.346146998286278	2.586991137608334	-0.41494425890197206		742.61993	457.499	584_2211_584
162	C4N2O4	[M + Cl]-	C4N2O4	0.9999999999999999	25.95460513844487	23.855884307313413	2.0987208311314562	3	0.877436537252866	-1.9488706395860955	1.9488706395860955	-1.1769246527734973		174.95500	507.625	619_2211_619
163	C31H48O6	[M - H]-	C31H48O6	0.9999999999999999	25.75411802768818	22.080773391955837	3.6733446357323403	5	0.993940434381676	-1.773182921665507	1.773182921665507	-1.2702378898569744		515.33716	269.836	272_2211_272
164	C22H42O4	[M - H]-	C22H42O4	0.9999999999999999	25.736695834339866	19.64261924224525	6.094076592094617	4	0.4129273443247125	-2.231145889635287	2.231145889635287	-0.682700720538138		369.30078	416.657	532_2211_532
165	C31H48O8	[M - H]-	C31H48O8	0.9999999999999999	25.505677055610867	22.25649417671751	3.2491828788933574	3	0.8966294221213349	0.6530173725871113	0.6530173725871113	-0.12124423957760148		547.32758	148.76	92_2211_92
166	C51H92N6O8S	[M - H]-	C51H92N6O8S	0.9999999999999999	25.452972550496835	25.452972550496835	0.0	8	0.8761898347731465	-0.7908712420305285	1.3179687736596017	-1.5276662283291773		947.66101	338.105	395_2211_395
167	C43H85NO8	[M - H]-	C43H85NO8	0.9999999999999999	25.441981273678387	18.47272718920837	6.969254084470016	2	0.2215610381033442	0.06345687223280462	0.06345687223280462	0.0781894317777108		742.62030	459.929	585_2211_585
168	C58H100O8	[M - H]-	C58H100O8	0.9999999999999999	25.427788815191008	15.92217666722324	9.505612147967767	4	0.9750379470660785	-0.9781288288392199	0.9781288288392199	-38996.122732141164		923.73364	404.658	518_2211_518
169	C59H94O8	[M + CH2O2 - H]-	C60H96O10	0.9999999999999999	25.326809461148525	15.640207378105952	9.686602083042573	3	0.9896608230093848	-0.19335225745934131	1.0825325296481372	-1.0825325296481372		975.69202	212.643	174_2211_174
170	C29H44O5	[M - H]-	C29H44O5	0.9999999999999999	25.297023973203434	21.62325942224973	3.6737645509537007	7	0.46368519727053914	-1.0613877412703467	1.1585925629593037	-38214.74819975165		471.31113	358.64	433_2211_433
171	C32H50O9	[M - H]-	C32H50O9	0.9999999999999999	25.295560146328874	21.49107358519153	3.804486561137347	3	0.8397022598758658	-0.04665097886731391	0.04665097886731391	-62391.525228468025		577.33832	217.507	177_2211_177
172	C31H45N3O7S	[M - H]-	C31H45N3O7S	0.9999999999999999	25.22525070808092	25.22525070808092	0.0	5	0.29419854644304466	0.5781704185033872	2.17907447862234	0.5781704185033872		602.29089	405.716	525_2211_525
173	C18H36O7	[M - H]-	C18H36O7	0.9999999999999999	25.184303820641563	21.320822788377743	3.86348103226382	8	0.5050406931525884	-2.6988560432551316	2.6988560432551316	-99166.69116334645		363.23877	141.394	84_2211_84
174	C31H50O7	[M - H]-	C31H50O7	0.9999999999999999	25.05879155878025	21.31337960734413	3.745411951436119	2	0.9148710323357233	0.2449901019759262	0.2449901019759262	-0.6656572386567666		533.34802	178.949	127_2211_127
175	C14H28O3	[M - H]-	C14H28O3	0.9999999999999999	24.96722162372583	21.856108328857275	3.111113294868555	5	0.6198724592893504	-2.3727124149060046	2.3727124149060046	-74060.08946211728		243.19601	291.386	312_2211_312
176	C30H46O5	[M - H]-	C30H46O5	0.9999999999999999	24.94743900652115	21.421427180357185	3.5260118261639675	2	0.8986116153742258	-0.9912629158050767	0.9912629158050767	-0.9599580406213173		485.32678	336.956	391_2211_391
177	C40H58N4O4	[M - H]-	C40H58N4O4	0.9999999999999999	24.84915225684169	24.84915225684169	0.0	12	0.9464176281853074	-0.28926213373473697	1.6316352263338905	-2.402055914416942		657.43695	262.136	261_2211_261
178	C7H16N3O2	[M - H]-	C7H16N3O2	0.9999999999999999	24.827029638274073	20.162227144163058	4.664802494111015	5	0.19915563967077496	1.5783248007142892	1.5783248007142892	1.5783248007142892		173.11725	109.17	58_2211_58
179	C27H53NO5	[M - H]-	C27H53NO5	0.9999999999999999	24.80814501490753	21.00067278933375	3.8074722255737807	3	0.8647482266530322	-0.7410928450773915	0.7410928450773915	-0.834963513686443		470.38470	461.243	587_2211_587
180	C6H16N4O	[M + Cl]-	C6H16N4O	0.9999999999999999	24.609922596761876	24.609922596761876	0.0	7	0.36706997335271824	-0.6192561416321881	1.6145025657852217	-0.10768775294932008		195.10179	180.053	129_2211_129
181	C31H48O5	[M - H]-	C31H48O5	0.9999999999999999	24.524301663026343	18.418541496242447	6.105760166783896	2	1.0	-0.03647649484871342	0.03647649484871342	-0.6165143613557529		499.34259	348.381	406_2211_406
182	C37H62O11	[M + Cl]-	C37H62O11	0.9999999999999999	24.304420971905387	24.304420971905387	0.0	3	0.7299316024287732	-0.5864309923793022	0.5864309923793022	-0.5864309923793022		717.39819	293.64	316_2211_316
183	C31H49NO5	[M - H]-	C31H49NO5	0.9999999999999999	24.187618088067566	20.366073864352717	3.8215442237148474	5	0.7705790805034284	-0.521504219853939	0.7540024920918145	-35016.22791140045		514.35364	425.959	546_2211_546
184	C28H36N4O5	[M - H]-	C28H36N4O5	0.9999999999999999	24.17260216383162	21.01452524461617	3.1580769192154494	10	0.658896826121229	-4.323186095722361	4.323186095722361	-2.290666857099		507.26013	192.68	146_2211_146
185	C15H30O3	[M - H]-	C15H30O3	0.9999999999999999	24.166172425475974	20.643279162688295	3.5228932627876803	5	0.8012099446149071	-2.5421285513869605	3.0050080926583043	-70023.84403018646		257.21182	308.719	340_2211_340
186	C18H36O3	[M - H]-	C18H36O3	0.9999999999999999	23.942748224674773	17.919803017484323	6.022945207190449	4	0.4770680642824203	-2.265545126898625	2.265545126898625	-1.5740566530596822		299.25870	299.122	323_2211_323
187	CH2O4S	[M + Br]-	CH2O4S	0.9999999999999999	23.817530149752923	23.817530149752923	0.0	3	0.7192298934847359	1.7494767441489234	1.7494767441489234	2.320265499845556		188.88670	19.605	19_2211_19
188	C42H83N3O3	[M + Cl]-	C42H83N3O3	0.9999999999999999	23.78632752996102	23.78632752996102	0.0	7	0.7315866885210719	-0.8292334823940919	1.5471344495318915	-4.183908774081896		712.60986	471.363	590_2211_590
189	C11H20O4	[M - H]-	C11H20O4	0.9999999999999999	23.74234693861446	18.49997280429138	5.242374134323078	4	0.45517463021891824	-3.8323147453305806	3.8323147453305806	-3.3658939784704023		215.12816	148.76	91_2211_91
190	CH2O4S	[M + Br]-	CH2O4S	0.9999999999999999	23.66583532116037	23.66583532116037	0.0	4	0.6098165129490871	2.5637616672823587	3.1350592051847332	3.2088729983433617		188.88687	19.544	18_2211_18
191	C34H56N4O5	[M + Cl]-	C34H56N4O5	0.9999999999999999	23.640143032807703	23.640143032807703	0.0	13	0.6396732961305783	-0.439786888338091	1.6441611237434532	-1.6360488928225543		635.39343	252.798	245_2211_245
192	C24H48O3	[M - H]-	C24H48O3	0.9999999999999999	23.62786732219574	15.454055108683807	8.173812213511933	3	0.9137818981268391	-1.069035024328616	1.069035024328616	-1.3026228879653543		383.35257	450.295	577_2211_577
193	C42H56O8	[M - H]-	C42H56O8	0.9999999999999999	23.56912802132246	15.433471805490168	8.135656215832292	4	0.6226525865542636	-1.9134107534840092	1.9134107534840092	-3.6165209959782625		687.38776	307.004	339_2211_339
194	C31H48O8	[M - H]-	C31H48O8	0.9999999999999999	23.55270583584863	21.41675182831832	2.135954007530312	2	0.8485232026114825	-0.8296343420503252	0.8296343420503252	-0.34427403005212065		547.32745	247.455	234_2211_234
195	C22H42O4	[M - H]-	C22H42O4	0.9999999999999999	23.545012114175478	19.820565782806458	3.7244463313690197	4	0.8233869303543226	-0.5821624652121935	0.5821624652121935	-0.930609266154904		369.30069	352.706	422_2211_422
196	C15H20N4O3	[M - H]-	C15H20N4O3	0.9999999999999999	23.542478587174077	20.53449782538982	3.007980761784258	5	0.6286257729001365	-0.8762168383903027	1.0540010639026236	-4.709373067370974		303.14484	129.042	74_2211_74
197	C60H96O6	[M - H]-	C60H96O6	0.9999999999999999	23.53834979084389	13.98627158891085	9.552078201933039	3	1.0	-0.7615545571338946	0.7615545571338946	-19755.56097628744		911.71259	324.751	370_2211_370
198	C17H24N4O2	[M - H]-	C17H24N4O2	0.9999999999999999	23.528527830483956	20.59428966279889	2.9342381676850677	9	0.615226016517421	-3.2564830369614626	3.2564830369614626	-57148.2836528077		315.18115	180.053	130_2211_130
199	C16H30O3	[M - H]-	C16H30O3	0.9999999999999999	23.333597658544512	19.632659572838378	3.7009380857061354	5	0.48311252692841655	-1.1837157614735767	1.1837157614735767	-66901.95689742187		269.21198	248.029	235_2211_235
200	C14H17F3N4O2	[M - H]-	C14H17F3N4O2	0.9999999999999999	23.197888925543563	23.197888925543563	0.0	6	0.5724472344123684	-2.942350116553783	3.448501507131655	-109450.01006776959		329.12183	98.537	45_2211_45
201	C60H96O10	[M - H]-	C60H96O10	0.9999999999999999	23.17768152654828	11.916066143004905	11.261615383543376	7	0.9840529974916503	-0.19718454619889575	0.780019669445136	-1.145088361921152		975.69196	254.558	248_2211_248
202	C36H54N4O5	[M - H]-	C36H54N4O5	0.9999999999999999	22.988342638616253	22.988342638616253	0.0	9	0.5644147202007506	-1.7986241375229377	1.9311270988987566	-2.429367142662318		621.40063	354.5	426_2211_426
203	C26H42O5	[M - H]-	C26H42O5	0.9999999999999999	22.852277278838045	19.14896068459616	3.703316594241882	5	0.6097396728287332	-2.032764358637305	2.032764358637305	-1.170836417099791		433.29544	248.605	236_2211_236
204	C30H51NO6	[M - H]-	C30H51NO6	0.9999999999999999	22.81748773671982	16.204367766134187	6.613119970585633	4	0.9740844137835262	-0.9508801715773629	0.9508801715773629	-34612.74834071348		520.36371	391.943	501_2211_501
205	C31H53NO6	[M - H]-	C31H53NO6	0.9999999999999999	22.613639988521516	16.32411760664028	6.289522381881237	3	0.9715930444872101	-0.4699375451696604	0.4699375451696604	-1.269637078442604		534.37933	403.005	511_2211_511
206	C39H62O7	[M - H]-	C39H62O7	0.9999999999999999	22.5346134683517	15.79177162819589	6.74284184015581	3	0.42329073469113193	-0.11639272803382424	0.4604785447849981	-0.5024702553913839		641.44196	317.841	355_2211_355
207	C11H20O4	[M - H]-	C11H20O4	0.9999999999999999	22.44166296399873	19.262435859193342	3.1792271048053893	2	0.4174676929800397	-3.877244606311464	3.877244606311464	-2.798461732868975		215.12828	95.278	40_2211_40
208	C4N2O4	[M + Cl]-	C4N2O4	0.9999999999999999	22.399911349122906	20.272368211305068	2.1275431378178378	4	0.9882497324828405	-1.8049560180052249	1.8049560180052249	0.1313077697813966		174.95523	174.302	123_2211_123
208	C4N2O4	[M + Cl]-	C4N2O4	0.9999999999999999	22.289581507019943	20.18156566319176	2.108015843828184	4	0.9948749017653086	-2.9012888997421182	2.9012888997421182	-0.8280623387377267		174.95506	130.873	75_2211_75
209	C29H48O5	[M - H]-	C29H48O5	0.9999999999999999	22.211027360343728	18.54100637588683	3.6700209844568956	5	0.5294589527125456	1.8080921148345002	1.8080921148345002	-1.1612525321992007		475.34235	290.241	309_2211_309
210	C28H44O5	[M - H]-	C28H44O5	0.9999999999999999	22.124178858958107	13.615816182884078	8.508362676074029	3	0.8609222308978369	-0.8612199788753975	0.8612199788753975	-0.5611093294407536		459.31134	210.218	169_2211_169
211	C30H42O6	[M - H]-	C30H42O6	0.9999999999999999	21.995561883610844	18.384156328573706	3.611405555037137	5	0.9999999999999998	-0.4888681546047968	1.0783370272880302	-0.858292987591221		497.29044	252.229	243_2211_243
212	C20H34N4O2	[M - H]-	C20H34N4O2	0.9999999999999999	21.822748579716837	18.70415903608322	3.118589543633618	5	0.6013469797735512	-1.4763110904783805	1.4763110904783805	-99713.8420953665		361.25946	312.33	346_2211_346
213	C32H51NO5	[M - H]-	C32H51NO5	0.9999999999999999	21.814396768149003	15.365556374986198	6.448840393162805	3	0.8840428711237602	-0.024338436086039954	0.024338436086039954	-34087.78649206172		528.36908	321.947	366_2211_366
214	C11H20O5	[M - H]-	C11H20O5	0.9999999999999999	21.696337044953673	18.65404911777572	3.042287927177953	3	0.32473783517518623	-2.2565060649763486	2.2565060649763486	-2.2565060649763486		231.12328	112.213	60_2211_60
215	C7H3BrF6N2OS	[M + Cl]-	C7H3BrF6N2OS	0.9999999999999999	21.535088690056583	21.535088690056583	0.0	12	0.5005405997605354	1.4753836313797568	2.463919630692121	-3.2280449367472146		390.87350	507.028	616_2211_616
216	C9H14N6O2	[M - H]-	C9H14N6O2	0.9999999999999999	21.51564458783562	17.601768833722282	3.913875754113336	6	0.43724977932041	-1.1332877843952773	1.1332877843952773	-1.018301485621098		237.11031	148.142	90_2211_90
217	C16H32O3	[M - H]-	C16H32O3	0.9999999999999999	21.51443627167461	17.804547587349646	3.7098886843249654	5	0.46406214559840525	-1.3467797370270556	1.512389093620516	-132808.87439134842		271.22757	256.253	255_2211_255
218	C27H46O3	[M - H]-	C27H46O3	0.9999999999999999	21.509859538108707	18.017502819610648	3.4923567184980584	4	0.42716596301993637	-3.1074455033175443	3.1074455033175443	-0.9171174944548086		417.33704	400.479	508_2211_508
219	C29H48O4	[M - H]-	C29H48O4	0.9999999999999999	21.47198446687654	15.07649026415327	6.395494202723269	5	0.6052912362487921	-2.1511067877650425	2.1511067877650425	-39210.13210343945		459.34747	397.72	504_2211_504
220	C15H26O3	[M - H]-	C15H26O3	0.9999999999999999	21.445167724640044	16.289769593523648	5.155398131116396	3	0.5853169969321222	-2.923144655403143	2.923144655403143	-71139.62870175407		253.18033	266.929	265_2211_265
221	C30H44O4	[M - H]-	C30H44O4	0.9999999999999999	21.431113613606264	17.846089298759615	3.5850243148466476	3	0.8779436903457111	-0.9527544562972466	0.9527544562972466	-0.8543597462145667		467.31628	290.241	310_2211_310
222	C39H56O6	[M - H]-	C39H56O6	0.9999999999999999	21.086868193224888	14.580605972288112	6.506262220936777	7	0.534248212641123	3.069729421069959E-4	1.2697835119571033	-2.4011644151965506		619.39893	288.453	305_2211_305
223	C36H62O10	[M - H]-	C36H62O10	0.9999999999999999	21.059986059915218	11.908812198232566	9.151173861682652	2	0.029721291734250345	0.018028463395657363	0.32852115723776454	-0.31049269384210715		653.42682	379.083	471_2211_471
224	C23H44O4	[M - H]-	C23H44O4	0.9999999999999999	21.056174778730195	15.276636027539235	5.779538751190961	3	0.43217212250574993	-1.7852074771431798	1.7852074771431798	-93972.7749983582		383.31650	426.581	547_2211_547
225	C42H83N3O3	[M + Cl]-	C42H83N3O3	0.9999999999999999	21.01102872687214	21.01102872687214	0.0	5	0.6412268730595051	-2.6008836620016327	2.6008836620016327	-3.926957253716704		712.61005	472.723	591_2211_591
226	CH2O4Se	[M + Cl]-	CH2O4Se	0.9999999999999999	20.981224521915244	20.981224521915244	0.0	3	0.5378619478264899	-2.008089497139486	2.008089497139486	-0.13349780950760223		186.88716	20.812	23_2211_23
227	C37H62O11	[M + Cl]-	C37H62O11	0.9999999999999999	20.809770285555107	20.809770285555107	0.0	3	0.6275471188085004	-1.4372171322908243	1.9199768253186251	-1.4372171322908243		717.39758	312.33	347_2211_347
228	C30H44O6	[M - H]-	C30H44O6	0.9999999999999999	20.683444804240295	16.951654307249644	3.7317904969906506	5	0.9999999999999998	-0.8427065693429604	0.8427065693429604	-0.9050258534052199		499.30606	267.553	268_2211_268
229	C31H48O5	[M - H]-	C31H48O5	0.9999999999999999	20.625143535684455	17.4394427831921	3.185700752492357	6	0.569766910685423	3.213885864143551	3.213885864143551	-36069.29615307489		499.34253	279.497	292_2211_292
230	C29H42O4	[M - H]-	C29H42O4	0.9999999999999999	20.489195626692165	16.88205501643848	3.607140610253686	4	0.7896378813879363	-0.5561912087586376	0.5561912087586376	-39732.5959956294		453.30078	273.469	279_2211_279
231	C29H48O3	[M - H]-	C29H48O3	0.9999999999999999	20.36898963289724	13.91637813432823	6.452611498569009	6	0.5288025321873939	0.7664198019971336	1.9555906209930105	-1.3328369524392194		443.35248	432.852	559_2211_559
232	C24H38O6	[M - H]-	C24H38O6	0.9999999999999999	19.78594667502188	13.448379001537699	6.33756767348418	3	0.762860678651568	-0.5319882143740103	0.5319882143740103	-0.5319882143740103		421.25934	187.294	139_2211_139
233	C22H34O6	[M - H]-	C22H34O6	0.9999999999999999	19.77896221083669	13.429134716720842	6.3498274941158455	3	0.5772367614968639	-0.13200144174608952	0.5337160003813146	-0.13200144174608952		393.22821	155.548	101_2211_101
234	C22H44O3	[M - H]-	C22H44O3	0.9999999999999999	19.740459664460463	15.858385438103083	3.8820742263573798	3	0.28168625343693615	1.0680355216387922	1.0680355216387922	-0.577210130873211		355.32156	367.886	447_2211_447
235	C39H42N2O5	[M - H]-	C39H42N2O5	0.9999999999999999	19.662128352242455	19.662128352242455	0.0	5	0.4150230123708881	-3.9281488205049406	3.9281488205049406	2.0228865819138306		617.30334	254.558	250_2211_250
236	C6H14N3O2	[M - H]-	C6H14N3O2	0.9999999999999999	19.576542769735138	17.3566256868824	2.219917082852738	3	0.9165824124653352	0.5587005169735533	0.8068794378643113	1.4912744212897118		159.10156	123.139	68_2211_68
237	C31H51NO5	[M - H]-	C31H51NO5	0.9999999999999999	19.557683044690855	16.121048130964468	3.4366349137263885	3	0.817968098041418	-0.7909566453649066	0.9036265981082012	-1.3030723009927119		516.36877	432.852	561_2211_561
238	C17H26N4O6S	[M - H]-	C17H26N4O6S	0.9999999999999999	19.24485257033229	19.24485257033229	0.0	8	0.658930146465989	-0.9969307880116679	2.215726502016884	-2.3750468555870814		413.14905	104.939	56_2211_56
239	C25H50O3	[M - H]-	C25H50O3	0.9999999999999999	19.15297714503076	12.9554355397737	6.19754160525706	3	0.6730682339734616	-1.1068009679158268	1.1068009679158268	-45326.18629262831		397.36810	460.76	586_2211_586
240	C7H6N3O2	[M - H]-	C7H6N3O2	0.9999999999999999	19.10507304020201	14.691468609061175	4.413604431140837	3	0.9075324343380226	-0.5679594710794665	0.7854025132392002	0.947103061324987		163.03888	76.016	31_2211_31
